종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
058430,1.01,7.56,-0.14,29.31,7.07,-42.01,92.54,20230113
009520,-1.0,4.49,-10.32,5.05,36.85,-2.35,54.79,20230113
047050,7.53,8.04,-2.35,5.79,25.9,-4.19,50.83,20230113
003670,0.0,2.65,0.0,20.94,75.91,46.59,54.18,20230113
318020,0.0,0.0,0.0,0.0,0.0,-2.43,-71.72,20230113
290720,5.56,12.32,-47.34,-41.09,-42.86,-63.69,-53.09,20230113
005670,-0.35,3.06,-4.02,5.91,-7.58,-18.95,-21.83,20230113
094940,3.13,14.16,6.76,21.86,-3.19,-22.81,-40.31,20230113
007330,1.33,3.62,-6.15,-27.76,28.08,-13.58,41.18,20230113
017810,-0.89,3.24,-1.76,5.69,-8.61,-35.17,-39.24,20230113
093380,1.44,3.2,-0.26,11.69,-4.33,-24.71,-8.62,20230113
023900,-1.56,2.85,-16.23,10.96,-13.36,-17.05,-42.63,20230113
103140,2.57,6.1,8.83,26.97,37.25,1.04,12.81,20230113
005810,1.79,6.97,0.89,8.4,6.97,-3.4,-5.96,20230113
035200,-1.4,1.58,-2.28,11.54,-7.87,-39.32,-18.2,20230113
950210,0.26,5.58,-15.89,0.93,-37.18,-59.73,,20230113
303360,-0.15,-1.06,-6.19,-6.86,36.97,13.79,-48.86,20230113
053610,0.45,2.3,-2.63,5.46,3.74,-9.02,-16.38,20230113
377220,0.76,-1.8,5.11,22.81,9.07,-30.38,,20230113
053160,1.31,7.73,-4.13,10.63,-23.66,-58.39,-58.14,20230113
367000,2.26,10.78,5.61,25.98,-7.38,-41.15,,20230113
222670,4.87,-2.33,2.69,-21.93,-19.08,-45.88,-48.84,20230113
237820,-1.35,1.58,-7.4,10.2,-16.99,-30.49,-37.44,20230113
150440,0.0,0.0,0.0,0.0,0.0,-66.59,-71.96,20230113
032580,0.74,0.74,-13.1,9.68,-4.56,-17.07,4.21,20230113
051380,1.49,3.28,-8.19,12.52,-54.04,-63.96,-23.91,20230113
237750,8.18,10.23,6.01,19.38,-19.72,-21.98,-6.13,20230113
024850,-1.65,-0.93,-3.14,-2.94,-4.88,-28.66,-39.11,20230113
031980,-0.53,-2.45,1.48,5.74,-15.55,-53.54,-13.32,20230113
002230,1.08,2.73,-8.29,11.41,-13.56,-25.69,-16.07,20230113
057880,0.0,0.0,0.0,0.0,0.0,14.47,-6.7,20230113
043370,-0.14,3.13,1.69,25.26,-5.24,-27.96,-27.45,20230113
242350,4.22,11.2,12.35,20.0,-22.3,8.14,788.89,20230113
137400,-0.57,4.2,-6.86,14.95,5.59,-6.56,63.35,20230113
128660,0.0,3.78,-5.32,-7.31,-13.86,-35.27,35.04,20230113
006140,-1.72,2.4,43.22,48.95,38.8,-20.83,21.62,20230113
062970,0.59,4.48,-13.64,11.76,-6.9,-45.19,-61.25,20230113
087600,0.12,1.89,-2.17,-3.8,2.53,-36.22,13.45,20230113
343510,-0.25,-0.97,0.0,-5.13,-7.92,-4.01,-2.4,20230113
388220,0.0,0.0,0.0,0.0,3.27,4.49,,20230113
400560,-1.15,0.7,0.23,-3.15,-4.22,-21.78,,20230113
067310,-0.94,2.94,-1.41,5.74,-16.0,-42.47,-11.76,20230113
372290,0.0,1.23,1.23,-2.6,-5.29,-6.15,,20230113
293480,-0.61,-4.66,1.55,18.05,-6.57,-17.01,-34.34,20230113
136480,0.54,2.38,0.72,8.11,-5.41,-0.88,-4.6,20230113
013030,1.46,8.57,2.2,7.18,18.08,17.75,57.74,20230113
352820,0.87,3.87,7.06,47.88,6.73,-40.14,3.56,20230113
126700,-1.36,-3.47,-3.21,19.87,24.83,-15.81,27.02,20230113
377400,0.25,1.0,1.0,-2.4,-5.14,-4.47,,20230113
400840,0.25,0.5,0.75,-2.42,-4.72,-4.04,,20230113
106190,0.0,1.82,-6.67,22.4,11.44,-11.46,-51.72,20230113
019490,0.0,0.0,0.0,0.0,0.0,-39.31,-48.38,20230113
000080,2.4,5.57,-4.12,3.85,-14.24,-18.6,-27.89,20230113
000087,0.91,3.09,-0.89,0.91,-8.24,-12.57,-20.1,20230113
000140,0.0,1.87,-5.02,-2.19,-14.89,-21.98,-37.78,20230113
000145,1.09,2.95,5.28,8.56,-2.11,-5.74,-3.46,20230113
066130,0.32,14.89,9.65,23.03,1.63,-36.61,-32.72,20230113
152550,3.59,-3.81,621.43,-87.94,-87.13,-87.68,-87.65,20230113
004590,-2.28,2.02,-8.34,1.9,-22.79,-33.26,-5.2,20230113
036460,1.85,4.27,-5.71,-3.51,-4.76,-14.95,1.38,20230113
039340,1.4,2.84,3.2,10.06,-1.53,-18.08,-3.81,20230113
005430,0.12,2.84,5.97,18.8,12.7,-4.14,1.58,20230113
071050,3.07,4.85,2.37,19.57,4.31,-25.86,-29.98,20230113
071055,2.09,5.09,-3.93,4.62,-15.39,-28.1,-28.76,20230113
034950,0.15,0.44,-6.95,1.94,-3.67,-9.66,-24.78,20230113
010040,0.52,2.84,-3.02,7.42,-6.91,-18.1,-29.82,20230113
025540,-0.56,4.93,-2.39,-2.21,-2.03,-27.82,-18.9,20230113
331660,0.0,0.0,2.99,40.91,26.02,-30.02,-15.53,20230113
004090,0.95,3.4,-4.48,-0.47,-1.84,-2.29,-89.71,20230113
025550,0.71,5.8,-4.57,19.19,2.39,-12.19,21.22,20230113
002200,0.0,-0.68,-1.34,20.49,33.64,15.52,26.72,20230113
002960,0.0,0.0,-8.37,-5.35,-4.56,-7.82,-6.88,20230113
017890,1.46,2.46,-2.35,2.46,6.89,-11.11,-18.75,20230113
000240,0.0,3.45,-1.46,11.11,13.92,-9.4,-7.85,20230113
080720,0.14,-4.16,-7.73,21.4,-8.47,-31.14,-58.69,20230113
123890,0.0,3.67,-6.61,1.97,-8.26,-21.66,-19.95,20230113
015760,2.02,3.59,-2.88,18.13,-6.05,-7.97,-21.55,20230113
063570,0.21,1.27,-1.75,7.18,-0.93,-18.24,-14.43,20230113
041460,0.79,3.54,-3.03,4.81,-10.65,-45.12,-25.47,20230113
006200,0.93,7.39,-8.02,-5.63,-18.66,-47.22,18.87,20230113
101680,0.0,0.0,0.0,0.0,0.0,0.0,-6.49,20230113
039740,-1.69,-1.41,-4.38,0.43,-1.55,-47.12,-12.09,20230113
053300,-0.3,5.12,-0.3,9.19,-16.16,-22.61,-37.44,20230113
025770,0.43,1.29,-3.69,-11.99,52.6,31.14,29.83,20230113
009540,1.58,4.32,3.62,2.39,-3.86,-21.94,-33.45,20230113
023350,-0.42,5.01,0.0,2.45,7.72,-4.04,6.75,20230113
025890,-3.62,6.68,36.18,58.96,51.71,-20.2,150.16,20230113
000970,0.86,4.3,-1.54,3.53,-10.45,-22.75,-17.49,20230113
017960,0.46,4.31,-7.23,-2.24,-12.45,-9.54,-18.66,20230113
023760,0.0,0.27,-5.28,1.1,-5.89,-13.12,28.27,20230113
054040,0.0,5.53,-6.2,30.27,18.97,-16.7,48.31,20230113
161890,0.82,5.28,1.78,27.15,12.61,10.01,-17.44,20230113
024720,-0.91,8.97,3.14,18.41,-9.39,-17.17,-38.81,20230113
021650,0.8,5.16,-2.02,36.8,9.91,-24.49,-23.11,20230113
161390,4.9,5.73,-1.78,-3.21,7.44,-17.41,-17.0,20230113
034830,2.63,1.49,-4.88,0.37,-10.49,-48.0,-32.76,20230113
032300,-1.13,1.39,-10.95,-3.94,-34.48,-53.35,-31.3,20230113
168490,-0.49,-1.69,-0.73,-2.86,-4.91,-5.57,7.11,20230113
010100,-0.19,-0.37,-7.29,20.27,9.2,-6.64,-26.85,20230113
047810,7.23,12.57,3.76,17.77,2.9,42.61,80.73,20230113
123690,2.33,6.09,5.16,37.73,18.25,-3.02,-33.65,20230113
003350,5.12,4.02,27.41,50.63,35.23,12.9,-19.59,20230113
030520,1.88,5.04,-4.24,2.65,-17.13,-41.21,-28.68,20230113
052600,2.24,4.78,-4.36,0.74,-20.92,-49.26,-11.04,20230113
011500,0.0,7.92,-9.54,-11.38,-9.92,-39.44,9.55,20230113
002390,-1.74,-1.17,0.9,17.36,-5.06,-23.36,-46.6,20230113
092460,2.4,7.75,3.1,30.0,17.03,5.65,-7.0,20230113
053690,2.14,9.15,10.05,6.37,206.42,183.05,213.62,20230113
009240,-0.2,10.26,7.71,23.17,-14.51,-43.6,-52.98,20230113
020000,0.92,5.61,1.87,6.23,-5.7,-24.38,-16.0,20230113
003680,0.73,6.8,-2.31,9.78,-10.13,-15.64,-36.19,20230113
105630,1.92,7.41,-1.85,9.62,1.27,-33.68,0.31,20230113
016450,0.97,2.4,-10.4,12.05,-19.47,-34.15,-35.6,20230113
010420,-1.55,4.26,-5.36,4.61,3.25,-21.29,-14.29,20230113
009180,0.84,6.21,0.67,21.26,-6.41,-20.24,-1.96,20230113
070590,-0.87,2.1,-5.56,4.94,-6.59,-46.54,-36.33,20230113
213500,1.17,1.57,-9.12,-12.5,1.17,-3.72,-3.0,20230113
014680,-0.76,6.22,-5.76,14.91,-7.96,-28.15,5.08,20230113
004710,0.54,5.11,-2.12,21.98,8.82,-27.26,-46.38,20230113
004150,-0.59,-0.3,0.0,8.55,7.85,-4.94,-10.51,20230113
025750,0.0,3.74,-3.9,8.82,-14.94,-36.57,-51.1,20230113
004960,0.23,1.25,-9.18,-1.55,-23.28,-50.42,-53.77,20230113
011700,2.06,19.1,7.85,22.04,-15.49,97.87,353.82,20230113
078350,1.85,3.38,13.17,34.15,7.84,-24.86,166.47,20230113
045100,0.35,2.12,-3.02,10.73,7.04,-11.62,-11.89,20230113
001750,0.8,3.15,-3.81,-3.49,-13.76,-40.87,-9.24,20230113
001755,0.75,1.89,-4.95,-6.27,-11.22,-29.21,-20.41,20230113
018880,3.21,3.45,2.27,22.12,-9.91,-28.57,-49.15,20230113
009420,-3.45,-4.0,4.67,21.3,-2.61,-15.15,-52.54,20230113
014130,3.07,6.53,-6.43,26.74,7.6,-12.66,-25.28,20230113
005860,-0.11,4.33,-11.68,-26.92,-28.96,124.26,159.94,20230113
300720,-0.44,3.7,-10.04,3.7,-14.83,-48.27,-89.68,20230113
002220,0.33,-1.95,-4.14,-5.05,-22.22,-6.67,45.06,20230113
007770,-1.41,5.12,-6.68,-23.63,-10.51,0.58,67.79,20230113
051600,0.87,7.11,1.61,12.68,-7.72,-2.12,22.01,20230113
052690,2.43,6.93,9.14,26.1,-3.06,-18.01,266.96,20230113
130660,1.56,8.81,-0.44,15.55,-10.83,-21.88,107.96,20230113
002320,0.95,2.4,2.89,7.02,-22.36,-31.79,-54.57,20230113
003480,0.13,6.92,-6.08,12.31,-5.61,-9.34,-17.09,20230113
18064K,0.32,-2.22,-5.94,36.73,-3.13,-9.52,-35.15,20230113
079170,1.16,6.45,-7.09,-3.33,25.92,15.72,25.92,20230113
009460,0.35,2.48,-7.37,4.33,-10.25,-34.02,-37.72,20230113
372910,0.0,-0.98,-5.43,6.1,15.78,-25.73,,20230113
054920,7.08,2.29,27.17,34.29,3.91,-43.83,-37.63,20230113
000880,1.63,9.59,0.0,16.67,19.15,-12.77,-7.74,20230113
00088K,1.07,2.53,-4.7,4.03,2.16,-10.97,4.03,20230113
088350,3.09,-0.35,12.28,40.35,34.68,-15.62,-12.36,20230113
000370,-1.0,-2.4,6.95,19.87,0.56,10.25,17.5,20230113
009830,-0.52,15.02,-3.43,1.92,45.22,21.45,-13.0,20230113
009835,-0.87,24.62,20.5,16.5,31.84,18.77,-31.3,20230113
272210,0.0,9.43,2.2,8.92,-6.45,-33.14,-38.95,20230113
012450,1.91,19.7,14.57,41.45,85.22,52.76,142.66,20230113
000885,0.0,6.41,-1.62,25.43,12.83,-3.95,-18.16,20230113
003530,0.94,4.66,0.37,12.06,-12.21,-51.35,-12.78,20230113
003535,0.56,6.13,0.37,5.09,-21.26,-56.16,44.94,20230113
386580,0.0,0.0,0.24,-3.29,-6.15,-9.65,,20230113
195870,-1.79,5.25,1.36,-3.97,-32.18,-23.89,41.97,20230113
034810,6.28,8.37,6.28,10.0,8.91,-25.68,-10.2,20230113
03481K,2.25,3.41,1.11,-4.21,-5.54,-34.84,,20230113
101530,0.3,4.79,3.51,15.11,-4.1,-12.52,-17.22,20230113
220180,0.84,2.55,-5.04,-10.0,-32.55,-24.53,0.17,20230113
143210,-2.1,5.65,-2.82,2.67,-21.11,-36.01,-63.26,20230113
214180,0.81,5.51,-7.43,2.05,-19.16,-34.65,-31.02,20230113
234340,1.15,9.75,-9.48,-4.15,19.95,-27.91,-37.2,20230113
000720,0.27,-0.27,1.35,-0.92,-0.27,-18.21,-15.64,20230113
267270,7.56,11.59,1.29,85.76,55.72,38.34,68.28,20230113
000725,0.89,0.89,-2.75,-2.75,-16.05,-21.64,-68.78,20230113
170030,0.31,3.63,-5.87,18.38,-10.0,-15.66,-36.83,20230113
005440,0.28,4.3,-0.71,10.17,-7.0,-16.98,-22.04,20230113
086280,3.52,8.95,2.32,3.22,-3.29,0.86,-7.11,20230113
064350,3.84,8.81,-0.53,17.36,53.51,26.5,37.53,20230113
079430,-0.22,3.02,-8.46,3.25,-16.36,-39.07,-44.74,20230113
010620,2.2,7.47,-10.11,-22.45,-1.37,-2.47,52.7,20230113
052260,-1.81,3.42,-4.56,18.26,8.37,-22.51,-41.38,20230113
069960,-0.16,3.64,6.28,15.93,-1.88,-16.09,-22.24,20230113
004560,3.24,6.19,-0.45,-3.04,-8.61,-34.41,-2.19,20230113
004565,17.58,22.78,1.75,-0.68,-3.48,-13.52,-15.04,20230113
004310,-0.42,0.53,-5.92,8.29,-17.04,-20.23,-45.92,20230113
322000,-1.49,12.34,-10.2,-6.38,75.71,130.57,27.54,20230113
041440,4.08,7.41,-4.97,17.29,-5.93,61.11,90.06,20230113
039010,-0.29,1.18,-5.78,-11.04,-18.16,-27.82,-21.44,20230113
017800,-0.17,2.81,-2.99,25.27,12.5,-28.13,-32.45,20230113
307950,2.99,7.59,-0.48,-10.0,-15.85,-19.46,-20.08,20230113
011210,0.74,5.65,-2.69,-5.24,-5.9,-29.15,-34.38,20230113
090850,0.14,6.99,5.0,43.27,1.52,-26.87,-29.33,20230113
267260,0.37,8.33,-1.59,21.02,79.51,98.03,117.25,20230113
004020,5.5,6.65,4.39,13.11,9.0,-25.24,-22.3,20230113
329180,1.37,6.73,-6.33,-5.13,-3.48,5.21,,20230113
005380,1.5,5.96,3.36,1.2,-7.4,-19.52,-34.75,20230113
005387,1.61,4.6,0.99,3.15,-8.3,-20.97,-26.31,20230113
005389,1.3,3.32,-1.4,1.7,-9.02,-17.78,-28.06,20230113
005385,2.03,4.41,0.25,2.29,-8.94,-19.9,-33.2,20230113
001500,1.19,3.77,-7.88,-3.11,-1.16,-21.43,-37.25,20230113
011760,1.85,3.12,-8.08,6.45,12.24,-1.49,-5.98,20230113
227840,1.42,2.87,-5.7,9.14,0.94,-6.93,-2.27,20230113
001450,-1.5,-1.99,-1.0,-4.98,-7.79,10.65,30.97,20230113
057050,0.55,4.38,-1.26,22.05,9.6,-14.38,-32.35,20230113
138360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230113
093240,1.35,13.21,4.17,8.3,-5.36,-57.02,-66.85,20230113
003010,0.36,43.72,30.67,38.94,6.64,42.98,61.2,20230113
008770,-0.12,-2.6,4.3,11.04,21.5,5.1,-2.48,20230113
008775,0.95,-2.74,5.45,18.77,15.14,-12.7,-25.52,20230113
060560,0.83,2.52,-2.01,16.19,0.41,1.67,11.42,20230113
064240,1.17,7.3,13.96,24.19,39.01,16.61,66.67,20230113
039610,0.9,5.34,-4.73,-5.45,-2.33,-12.22,-14.6,20230113
378850,1.17,6.55,-1.26,5.11,18.15,-26.04,,20230113
006060,-0.13,3.92,-4.78,-0.87,-12.72,-32.31,-42.57,20230113
013520,3.33,6.53,-0.64,20.62,14.39,-33.9,-39.33,20230113
010690,4.22,13.81,6.46,17.11,-4.81,-0.56,131.17,20230113
126640,0.96,4.67,-3.98,14.6,-3.68,-26.12,-21.5,20230113
010660,0.0,4.67,-6.66,-41.27,34.87,30.93,30.93,20230113
000850,0.64,2.11,-6.27,4.84,-1.57,-7.78,-5.56,20230113
016580,0.0,0.29,-3.04,2.33,3.85,-0.57,1.15,20230113
004800,0.29,3.91,-10.26,-5.86,-5.6,-24.56,-9.08,20230113
094280,0.74,0.74,-5.23,3.03,-4.9,-28.23,-35.55,20230113
097870,0.0,6.06,1.06,5.15,-11.38,3.13,7.39,20230113
298040,0.0,5.76,-7.49,39.7,46.78,34.7,10.9,20230113
298050,-0.93,10.16,0.27,17.06,13.16,-30.87,123.95,20230113
298020,0.8,13.92,1.76,28.72,24.26,-29.1,75.12,20230113
298000,-0.41,20.72,5.26,1.27,-30.43,-65.62,-32.01,20230113
081660,1.44,6.35,6.52,12.84,27.12,6.84,-26.31,20230113
290270,-1.61,8.03,-1.29,23.98,7.77,-27.27,-18.16,20230113
005870,-0.15,3.85,5.2,2.21,-8.1,-25.97,6.77,20230113
028080,0.9,3.68,-7.9,12.67,-0.59,-44.77,-22.03,20230113
032860,0.0,0.0,0.0,0.0,0.0,-9.0,-68.89,20230113
200670,0.91,1.28,11.45,37.72,20.92,24.72,24.44,20230113
079980,0.3,3.33,-3.31,-1.2,-20.39,-39.81,-37.53,20230113
215090,0.0,0.0,0.0,0.0,0.0,18.04,104.76,20230113
263920,-0.9,3.27,-3.91,-16.92,-75.74,-75.74,-75.74,20230113
145020,1.44,5.96,7.25,26.69,14.69,-4.87,-29.33,20230113
024060,0.87,3.58,-4.46,-1.03,-2.53,-20.17,-22.73,20230113
010240,1.82,1.99,-1.6,23.45,-5.52,-21.23,-23.29,20230113
000540,0.3,-2.21,6.07,9.57,4.57,-15.52,0.61,20230113
000547,3.66,6.98,-1.87,-12.8,-15.01,-34.52,-11.33,20230113
000545,0.96,0.64,1.61,1.45,-9.87,-22.03,-31.45,20230113
003280,4.56,1.71,-3.56,-15.34,-26.05,-39.31,477.52,20230113
037440,2.63,5.41,22.13,27.04,46.07,87.2,195.45,20230113
238490,-0.16,1.14,-0.8,3.67,2.47,-35.28,-53.23,20230113
123860,-2.12,-16.85,-21.11,-22.43,-16.48,-30.84,,20230113
088390,2.46,-1.29,-2.55,9.05,11.17,-21.84,,20230113
402030,24.32,47.92,99.51,124.73,34.54,,,20230113
394280,14.86,33.58,16.83,10.1,,,,20230113
015230,2.91,10.35,-9.01,39.93,62.42,92.34,,20230113
273640,1.52,8.11,-4.53,20.12,34.68,12.37,,20230113
297090,-1.69,16.05,-2.67,13.2,-2.23,10.26,,20230113
291230,2.0,12.79,-3.95,19.66,-23.6,-55.91,,20230113
114810,-0.54,7.3,0.55,14.13,5.15,-31.31,,20230113
297890,1.15,6.0,-5.69,-2.57,-6.03,-39.22,,20230113
052400,-0.85,3.87,-6.93,3.87,4.18,-48.98,,20230113
084650,-2.16,1.95,7.94,-0.73,-24.86,-14.0,,20230113
382900,-0.18,6.9,-2.87,-2.34,-8.91,,,20230113
377030,0.0,0.41,-0.81,3.39,-32.22,-59.76,,20230113
077360,-0.55,5.89,5.48,-3.58,-24.4,-41.73,,20230113
288330,1.7,-0.42,4.82,44.15,19.5,-5.91,,20230113
419530,-2.76,3.34,66.45,,,,,20230113
035290,1.16,13.31,20.91,41.24,120.9,56.58,,20230113
035080,0.98,1.65,-9.94,10.0,-12.25,-37.59,,20230113
190510,-1.62,1.67,-3.49,26.67,65.04,18.75,,20230113
083790,-0.99,1.15,-2.5,8.01,-17.72,-46.41,,20230113
035510,-1.42,2.21,-13.66,8.17,4.51,-26.65,,20230113
285490,-2.99,3.42,-1.3,11.55,-24.96,-44.16,,20230113
126340,-0.97,4.07,-2.62,1.77,9.72,-5.83,,20230113
366030,1.26,-0.41,-13.0,62.4,-55.94,,,20230113
228670,-0.42,0.0,4.19,39.12,-0.42,-11.92,,20230113
360070,-1.36,3.15,-11.38,,,,,20230113
001940,1.83,6.39,5.71,35.37,22.43,7.07,,20230113
002990,-0.63,-1.62,2.2,9.13,-0.75,-34.79,,20230113
008350,2.26,6.86,-1.74,6.6,8.13,-12.06,,20230113
000490,0.4,-5.32,4.62,18.01,11.66,0.4,,20230113
045390,6.68,11.17,-2.83,29.38,4.09,-36.39,,20230113
143240,-1.08,2.6,-1.95,-9.06,-10.39,-34.29,,20230113
086980,0.14,4.69,-8.11,6.05,-27.98,-35.1,,20230113
006740,0.0,0.0,10.67,100.86,103.19,46.6,,20230113
101360,-1.86,1.73,-8.81,-2.04,15.28,-9.28,,20230113
089030,-0.66,1.69,-4.76,4.53,-27.52,-42.75,,20230113
104700,0.95,3.24,-4.2,12.32,-2.0,-23.78,,20230113
003300,0.0,2.87,-4.02,5.39,3.37,-19.17,,20230113
126560,0.56,8.96,1.71,7.65,6.15,-35.23,,20230113
033500,-0.46,3.83,-3.12,2.36,3.33,-12.15,,20230113
115390,0.94,2.86,-0.31,4.19,-15.2,-44.94,,20230113
001780,0.18,3.9,-2.78,18.68,-3.79,-21.93,,20230113
251370,-1.39,2.54,-11.56,-4.07,18.91,-34.34,,20230113
002710,0.5,7.86,2.11,21.12,-14.35,-9.78,,20230113
272550,-0.56,-1.11,0.28,5.64,-0.28,-29.08,,20230113
001470,1.52,0.37,-8.22,-1.83,-34.63,-41.99,,20230113
282880,-1.04,0.42,-3.53,-1.4,2.3,-20.16,,20230113
037070,0.72,4.49,0.0,12.05,-11.43,-12.96,,20230113
237880,-1.39,4.41,17.94,36.54,31.48,-1.39,,20230113
063170,-0.89,-7.46,-3.18,-10.43,-7.97,-41.23,,20230113
108490,2.69,6.65,2.47,5.52,36.16,-9.64,,20230113
003580,-0.65,6.6,-3.46,-19.95,-39.8,-71.96,,20230113
039840,-1.49,3.12,7.88,4.75,-22.91,-47.76,,20230113
048870,0.0,3.87,1.15,1.31,-19.13,-24.48,,20230113
048530,-0.37,2.0,-11.0,-10.91,-24.7,-58.74,,20230113
314130,-0.56,1.42,-4.04,7.88,-12.32,-50.83,,20230113
293780,-5.98,4.27,-14.4,-15.38,-35.86,-66.77,,20230113
217330,0.0,-0.93,-9.66,-19.9,-18.74,-19.84,,20230113
084110,5.13,7.05,0.74,18.84,-8.69,-43.68,,20230113
321550,-1.35,-1.79,-13.78,-6.81,-35.78,-40.97,,20230113
294570,3.64,6.85,4.47,32.06,3.31,-53.01,,20230113
088800,-8.84,-3.58,-9.64,23.31,-14.27,-54.98,,20230113
089970,0.0,1.86,-13.1,-23.96,-27.48,-41.6,,20230113
092220,0.48,4.21,-9.85,-19.96,-15.97,-43.49,,20230113
382840,-0.28,5.56,-7.67,-1.37,-52.75,-53.36,,20230113
047820,0.0,4.25,-7.14,5.24,-27.3,-60.32,,20230113
067000,2.85,6.09,16.05,16.61,4.16,-44.16,,20230113
241840,-1.22,-3.19,-11.64,21.8,-25.57,-15.18,,20230113
048550,-0.15,5.35,-1.07,0.78,-3.85,-19.95,,20230113
018470,-1.98,0.23,-16.04,-8.06,41.27,-11.35,,20230113
037710,-2.4,-3.41,-1.51,3.33,-1.81,-8.57,,20230113
077500,1.23,6.23,4.39,8.65,3.2,-24.35,,20230113
060280,0.84,1.12,4.47,3.87,-2.82,-1.5,,20230113
246710,-1.12,3.5,-6.67,9.92,-24.43,-43.76,,20230113
263050,-0.48,-2.06,-17.29,-12.48,-0.8,-67.26,,20230113
089600,-0.61,0.82,-9.63,-14.65,18.63,-11.27,,20230113
216080,-1.75,0.0,-3.77,1.08,4.07,-30.45,,20230113
206560,3.56,6.07,-5.42,37.32,-11.49,-50.19,,20230113
074610,0.3,2.35,-18.54,23.7,71.28,-1.76,,20230113
166480,0.25,2.17,-17.25,-20.3,-33.8,-53.97,,20230113
256840,-1.16,4.91,-3.21,-7.73,-56.71,-81.67,,20230113
011930,0.87,8.44,-4.93,-8.68,-3.88,-15.37,,20230113
217820,0.63,7.53,-11.99,2.56,-3.38,-24.88,,20230113
101730,1.0,6.06,-17.48,-39.4,-40.47,-70.28,,20230113
005010,-0.73,5.84,6.04,-1.38,40.79,89.75,,20230113
206650,-0.87,2.94,-13.24,-15.26,-41.41,-70.42,,20230113
006390,-0.55,2.56,-8.38,-0.28,-18.14,-48.79,,20230113
441270,1.6,3.25,-0.71,-16.69,,,,20230113
162300,0.87,8.31,,,,,,20230113
179290,0.0,1.91,-1.39,-14.11,9.46,99.07,,20230113
003060,2.21,-8.77,-26.24,-20.61,-32.36,-53.31,,20230113
278650,-0.99,0.81,-17.36,10.62,-34.21,58.83,,20230113
140410,-0.77,-1.9,-5.49,-1.9,-35.01,-82.31,,20230113
010580,2.94,10.53,13.21,18.64,-8.5,-8.5,,20230113
049180,-2.6,8.71,-8.07,17.75,10.43,-17.61,,20230113
243070,0.34,0.68,-5.45,0.51,-19.4,-35.31,,20230113
372170,-2.72,-7.0,-8.04,,,,,20230113
388720,2.66,19.21,14.16,3.05,21.9,,,20230113
207760,0.63,-10.53,19.87,133.85,74.81,1.63,,20230113
032820,0.67,14.02,5.24,13.58,-26.41,-13.75,,20230113
020120,0.62,4.61,3.94,49.54,14.44,-42.31,,20230113
121800,4.62,19.95,16.32,3.51,-49.6,-76.3,,20230113
126720,5.59,17.56,13.76,10.44,,,,20230113
298690,4.0,5.58,37.14,44.44,-13.36,-45.37,,20230113
336570,3.05,2.3,-1.74,56.77,29.8,19.86,,20230113
389260,0.67,31.21,3.42,8.87,68.15,,,20230113
047920,-1.9,4.88,-0.39,-8.83,-15.13,-6.18,,20230113
090710,4.67,39.27,23.56,15.19,-12.12,142.86,,20230113
118990,1.01,4.18,-14.08,-3.24,47.29,29.7,,20230113
002840,-0.59,5.66,-0.3,-1.47,-4.82,-17.04,,20230113
115450,0.36,21.15,32.67,7.54,10.04,-1.76,,20230113
319400,0.16,4.08,-4.07,17.53,6.17,-20.08,,20230113
024110,2.46,1.96,-6.31,1.96,14.66,0.48,,20230113
003690,0.0,-0.42,1.13,14.27,-1.35,-10.04,,20230113
328130,-0.31,-0.92,15.77,57.56,,,,20230113
214870,-0.85,0.0,4.0,35.73,28.57,15.84,,20230113
377740,-0.47,-3.44,,,,,,20230113
093370,-1.25,7.73,-5.2,-4.44,-26.63,-46.14,,20230113
091810,1.68,1.11,39.64,71.7,42.56,-7.17,,20230113
034230,0.59,-2.86,-2.86,16.44,33.33,13.71,,20230113
073570,1.01,3.08,24.38,6.17,201.0,99.34,,20230113
119860,-1.26,-0.63,-13.74,0.32,-10.54,-37.33,,20230113
119610,0.17,3.01,6.61,14.37,2.11,4.68,,20230113
310210,-3.32,-1.18,9.84,53.67,-19.66,,,20230113
299030,0.35,3.57,-8.81,-14.45,15.08,5.45,,20230113
277810,9.95,13.49,69.61,60.88,144.74,144.2,,20230113
253450,0.0,-2.48,-7.51,22.17,6.92,-10.15,,20230113
039200,-0.28,8.46,-5.28,-5.28,-34.65,-42.97,,20230113
014830,-1.77,4.52,-10.91,-16.78,-20.72,-31.69,,20230113
002900,2.33,-8.65,0.57,22.79,10.46,51.72,,20230113
137310,-1.63,-1.47,-5.92,11.65,-36.15,-46.64,,20230113
048260,-1.67,7.11,12.26,13.77,42.33,11.98,,20230113
089590,1.36,3.47,9.96,22.63,6.95,-6.5,,20230113
179900,-1.7,-7.21,-6.46,20.26,28.61,42.02,,20230113
393890,-2.03,5.34,-6.06,5.34,,,,20230113
365340,-1.73,0.1,-14.86,-27.09,,,,20230113
403870,5.46,4.32,-1.86,10.71,,,,20230113
403550,0.0,-1.79,-14.44,2.12,,,,20230113
107600,-0.94,7.91,-10.67,-38.29,,,,20230113
432320,0.33,-0.11,1.33,10.12,,,,20230113
375500,0.56,-1.25,-6.93,0.0,-7.89,-45.52,,20230113
005490,4.81,6.64,6.64,23.23,34.66,0.16,,20230113
010130,1.64,7.09,-8.06,-9.25,22.99,9.82,,20230113
