종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
376180,-1.03,0.39,-2.8,-14.91,-16.12,-57.02,-77.89,20240509
365270,0.0,-4.01,19.71,64.53,101.03,67.53,,20240503
058220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240502
089850,0.0,-11.92,10.63,-35.36,-31.82,-16.05,-36.65,20240502
436530,0.0,0.0,6.61,40.41,119.35,129.95,,20240502
223310,2.21,24.55,43.55,29.43,40.45,-37.35,-37.35,20240430
006380,0.0,0.0,0.0,0.0,-3.94,-14.98,-84.09,20240430
452430,-4.33,2.93,-6.72,,,,,20240430
393360,0.24,0.48,0.97,0.73,-10.54,-3.03,-5.88,20240429
067390,0.37,-2.8,-3.32,-34.15,-51.53,-75.41,,20240429
078130,0.0,0.0,0.0,0.0,0.0,0.0,,20240429
208860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240426
038070,-1.99,2.07,-13.79,-9.02,9.63,-28.21,-42.52,20240425
101240,-0.56,-2.2,-5.72,-10.37,-4.3,-20.25,-38.02,20240425
083550,0.58,-0.12,-6.92,-5.9,-7.42,-22.43,-44.16,20240425
322190,-75.0,-96.55,-98.99,-99.03,-99.28,-99.31,-99.88,20240424
045300,2.0,0.0,-6.92,-12.62,-0.97,-14.81,-37.35,20240424
419270,0.0,0.0,13.91,13.79,114.43,137.44,,20240424
084990,2.18,12.73,12.19,27.24,18.26,-48.69,,20240423
215090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240422
366030,-1.36,-4.15,-11.03,-11.96,-15.89,-46.53,-85.44,20240419
225190,0.0,0.0,3.48,5.78,-2.56,-12.26,-31.76,20240419
222110,-1.73,-4.54,-8.39,-16.96,4.99,-8.39,-31.23,20240419
043260,2.5,2.33,20.76,26.08,8.94,54.9,14.84,20240418
173130,2.14,1.46,-21.13,-22.88,-46.32,-40.93,50.59,20240418
032750,-1.0,-1.59,-3.51,-7.48,-11.29,-26.23,-40.86,20240417
411080,0.07,29.14,75.93,82.26,72.93,-5.34,,20240417
001465,0.0,0.0,10.62,41.26,44.65,31.03,10.5,20240416
054620,-4.27,-0.97,-1.78,-17.09,0.84,-48.35,-44.12,20240415
215480,-0.98,-3.42,-0.56,-14.11,-4.98,-23.84,141.78,20240415
005387,1.8,2.01,-3.23,36.25,47.73,54.92,71.65,20240415
005389,1.51,1.02,-2.05,35.07,44.43,54.87,72.38,20240415
005385,1.21,-0.6,-4.87,36.64,46.35,56.07,70.8,20240415
228670,-2.42,-8.47,-13.81,-36.91,-28.95,-56.82,,20240415
073570,1.42,-11.31,15.23,-16.6,-38.59,-79.19,,20240415
007210,0.0,-4.27,-10.13,-21.69,-46.28,-2.74,-47.54,20240412
072990,-0.89,-0.4,-0.79,8.69,12.09,34.91,-24.74,20240412
199430,6.67,-2.48,-8.09,,,,,20240412
052300,0.21,-2.3,1.3,-13.36,40.24,4.01,-65.66,20240409
136540,-0.79,-1.95,-2.1,3.37,-3.52,-4.19,-23.7,20240408
445180,0.07,13.05,4.21,0.07,,,,20240405
038880,0.74,-2.16,-3.55,-13.74,-1.69,-38.83,-62.05,20240404
248020,-74.29,-91.29,-99.0,-99.0,-98.96,-98.92,-99.89,20240404
377220,5.71,-9.09,-56.14,-60.51,-63.24,-66.31,-73.12,20240404
091580,-0.69,-9.36,8.31,12.31,17.65,-32.17,,20240404
109740,-0.35,1.42,8.94,10.62,1.6,-0.69,-25.39,20240403
168360,-0.71,9.31,7.73,15.54,10.4,165.48,,20240401
241520,1.45,4.21,14.87,34.08,42.23,4.6,-27.54,20240328
089530,0.0,0.0,0.0,0.0,0.0,-7.98,-70.59,20240328
102370,0.1,-6.69,-11.0,-21.32,26.54,-9.32,-84.91,20240326
084650,-2.02,0.48,-9.71,-23.11,-42.96,15.33,,20240326
090710,0.0,35.7,9.67,-3.6,-24.24,-49.22,,20240326
264850,-4.72,-9.43,12.25,93.61,129.74,193.48,,20240326
052020,0.65,-0.16,-11.43,-38.92,-49.59,-62.47,,20240325
397880,0.0,0.0,-15.43,15.91,34.31,62.32,61.18,20240322
373200,-3.63,-38.6,-11.21,-82.11,-79.6,-83.13,-49.38,20240322
199730,0.55,2.41,-2.47,-3.24,-24.73,-55.35,,20240321
150440,67.08,181.51,-32.6,-32.6,-32.6,-32.6,-51.97,20240320
418620,5.82,10.59,,,,,,20240319
060570,-2.34,-4.13,-2.49,7.38,-1.73,-9.54,,20240319
007280,0.0,-0.68,-2.84,-3.17,-11.7,-16.4,-47.34,20240318
000040,0.0,0.0,24.66,25.0,-28.02,3.33,-45.17,20240315
214870,0.0,0.0,0.0,0.0,0.0,0.0,-83.84,20240315
900250,-0.3,0.0,0.38,-19.74,-45.58,51.38,0.53,20240312
203450,-0.6,0.15,6.62,-4.62,7.67,-13.27,-1.35,20240311
217880,-12.04,-8.64,-49.7,-30.97,-45.74,-84.48,-81.25,20240308
123040,-1.95,-1.18,-4.55,-0.98,-9.68,1.0,,20240307
321820,0.41,-1.73,21.26,480.2,295.35,130.04,,20240307
384470,1.66,-0.11,-1.93,-25.75,,,,20240307
124500,-6.26,-11.0,-6.87,133.26,163.25,150.12,,20240306
001360,-1.82,-18.44,-14.94,-23.35,-38.76,-33.51,-58.36,20240305
115960,0.0,0.0,-0.56,1.58,-15.7,-21.03,-39.27,20240305
099410,-1.71,10.07,8.51,-1.29,-11.05,-13.72,-43.68,20240304
043100,-3.21,-3.6,33.52,7.59,5.24,1.47,-40.86,20240304
073010,-4.5,9.87,10.22,19.02,21.07,87.13,92.05,20240304
001880,0.0,0.0,-4.78,6.77,20.59,-2.84,-47.05,20240229
472850,-4.07,-5.32,,,,,,20240229
369370,0.43,-1.9,-2.31,10.71,34.94,6.65,-57.5,20240228
012280,0.22,-2.44,1.55,-1.08,-5.07,1.21,-30.72,20240228
241690,2.08,4.36,4.36,16.17,22.89,22.25,-45.51,20240228
365590,0.63,8.27,5.76,4.38,-7.95,46.92,,20240227
184230,-1.6,2.78,-0.67,3.07,-6.81,-27.69,-42.93,20240223
215380,-2.93,0.42,-1.79,-7.02,-26.15,-34.36,-64.04,20240222
183410,0.0,0.0,0.0,-2.55,6.67,-57.03,-57.12,20240221
019210,-0.31,-3.6,7.18,12.24,14.23,-4.61,-30.07,20240221
057880,0.0,0.0,0.0,0.0,0.0,0.0,-9.61,20240220
020120,5.71,7.64,2.53,44.97,9.46,-34.21,,20240220
418470,11.55,17.04,-8.21,52.9,,,,20240220
016790,0.15,-3.81,-45.0,-75.33,-74.97,-74.78,,20240220
192410,0.0,0.0,-9.76,-15.72,-35.99,-54.15,-87.24,20240219
452400,-7.4,-17.74,,,,,,20240219
372290,0.0,0.0,0.63,78.73,99.17,124.88,119.22,20240216
426550,0.0,0.0,9.76,172.14,170.97,191.67,,20240214
114120,-64.0,-77.22,-99.17,-99.17,-99.17,-99.17,-92.83,20240214
002680,0.9,1.56,-6.8,-1.52,-20.95,1.56,10.67,20240214
452190,-2.43,19.67,-24.84,,,,,20240213
266170,1.47,-1.43,5.85,-14.0,-13.89,-25.14,-63.01,20240206
105760,-4.09,-12.14,,,,,,20240206
034300,4.39,11.24,7.03,-10.54,-20.27,-49.45,-63.73,20240205
094860,0.0,0.0,-1.93,35.79,2.53,-29.02,-52.68,20240202
065510,6.39,3.91,-2.35,27.41,-17.46,69.02,,20240202
182400,30.0,-16.74,-60.0,-55.07,-56.7,-55.21,,20240202
033290,0.0,0.0,0.0,-20.19,29.35,20.38,-28.55,20240201
357250,0.0,-1.37,1.41,-5.11,-8.86,-22.89,-40.12,20240131
427950,0.0,0.0,75.38,115.5,141.53,180.1,,20240131
067000,0.0,-6.78,13.53,36.86,12.15,-36.67,,20240131
418420,-4.25,-13.22,-21.36,25.68,1.03,,,20240130
068400,0.0,0.0,-6.61,-6.8,-8.13,37.14,,20240130
33637K,-1.81,-12.46,-55.58,-42.82,-60.2,-67.2,-85.0,20240129
33637L,0.18,-22.8,-42.42,-24.66,-39.11,-49.51,-73.68,20240129
300080,9.64,4.8,98.19,170.3,45.99,102.22,,20240126
083500,-1.42,4.82,-1.33,34.42,28.51,47.87,11.46,20240125
082210,-5.56,7.14,30.62,67.91,102.7,19.05,-38.86,20240125
330350,-1.68,-4.65,-13.04,-7.03,28.33,-10.38,-13.68,20240125
424960,-6.83,-1.17,-22.66,31.17,,,,20240125
041920,-1.76,-0.74,-6.82,13.58,12.44,28.65,3.4,20240124
377400,0.0,0.0,8.11,7.73,-5.51,5.67,2.14,20240124
239890,-0.63,-2.49,-3.89,3.3,9.56,58.78,,20240124
315640,-4.52,2.43,3.69,5.5,32.56,253.32,,20240124
056090,0.0,0.0,0.0,0.0,0.0,0.0,-78.35,20240123
380320,0.25,0.49,0.99,-8.71,-27.87,-37.56,-35.18,20240122
088800,4.04,28.11,34.81,68.26,24.67,-44.11,,20240122
142280,3.47,0.56,-6.28,24.48,3.71,-15.73,-29.75,20240119
053980,0.0,-1.29,-8.09,12.18,-12.6,5.95,-23.71,20240119
227420,0.0,0.0,0.0,0.0,0.0,0.56,-82.58,20240118
001725,0.0,0.17,-1.68,6.95,6.36,0.69,-4.41,20240118
150840,0.0,0.0,0.0,0.0,0.0,0.0,-14.1,20240117
106190,-1.07,2.56,-34.12,-38.3,-28.84,-22.76,-25.56,20240117
317240,-1.11,-5.52,-12.06,-70.76,-74.66,-31.22,-71.84,20240116
348150,1.91,4.07,57.44,50.12,18.65,12.66,,20240116
258250,0.89,1.62,-2.42,-5.83,-42.93,-33.45,-67.53,20240115
443250,-0.24,16.67,55.56,5.16,,,,20240115
340360,-7.1,-9.42,-13.1,49.24,163.13,147.89,-1.88,20240112
299910,0.0,0.0,0.0,0.0,0.0,0.0,-22.14,20240112
439580,-3.11,-8.06,,,,,,20240112
185490,0.74,-3.3,36.21,29.54,5.13,-30.86,-77.47,20240111
072020,1.75,2.7,-2.04,6.05,2.03,0.45,-25.59,20240111
051380,3.27,-9.1,-52.18,-36.88,-52.12,-52.12,-82.27,20240111
036630,7.46,49.15,62.57,54.2,91.91,76.71,,20240111
091990,0.0,0.0,2.71,18.97,20.09,32.23,,20240111
383930,29.79,47.34,197.92,388.0,369.23,413.14,,20240109
037030,-0.16,3.58,4.08,3.75,-10.78,3.07,-42.2,20240108
095570,-2.65,3.21,16.55,27.39,14.73,-14.76,,20240108
950130,0.0,-0.22,-18.71,-26.64,16.08,-27.82,-44.41,20240105
138610,-7.16,6.14,41.26,21.3,58.2,34.2,,20240105
321550,-2.84,2.68,39.39,41.45,4.69,-21.07,,20240105
040350,-2.48,-0.78,6.89,12.04,-0.19,-23.47,-55.28,20240104
080720,0.0,1.01,5.37,1.11,-8.93,-31.32,-50.74,20240104
404950,0.0,0.0,-4.26,0.0,48.58,57.5,,20240103
338840,5.39,28.65,,,,,,20240103
347700,-3.41,-16.88,-15.49,-46.89,-57.98,-45.88,-75.51,20231228
143240,0.87,-0.29,3.98,-17.11,-10.77,-33.88,-56.87,20231228
432470,2.11,-20.1,,,,,,20231228
011230,-1.19,22.33,26.21,3.16,-39.32,66.36,14.09,20231227
092190,0.5,-1.85,8.13,-3.86,-30.97,-25.97,-69.66,20231227
377630,0.0,0.0,-7.73,-31.07,-48.74,-59.8,-56.53,20231226
159910,0.0,0.0,-9.88,-27.0,-51.01,-70.45,-72.24,20231226
078860,0.0,0.0,8.84,-9.63,-29.39,-54.71,-86.08,20231226
065060,4.4,2.52,-6.11,36.12,25.61,37.77,-15.07,20231226
272110,-4.35,-6.2,6.02,-0.56,-14.86,56.84,27.43,20231226
109670,-5.31,,,,,,,20231226
302550,0.0,0.0,-1.71,-4.13,13.68,25.09,-35.77,20231222
007370,0.16,0.33,-0.49,4.96,-1.92,-10.36,-9.71,20231222
069140,-3.12,-24.91,-25.32,-28.62,-61.23,-61.15,-69.76,20231221
004770,-1.06,-6.79,-3.71,1.08,-1.06,-7.71,-29.14,20231221
043340,0.69,7.2,10.27,4.43,-18.07,-15.41,-26.71,20231221
352910,0.71,1.42,8.48,3.85,-16.69,6.28,-44.86,20231220
174880,0.0,0.0,0.0,0.0,0.0,-52.68,-80.59,20231220
025550,0.26,-0.78,-6.92,-7.92,-12.24,-10.5,-12.84,20231220
096690,-3.18,-2.4,7.74,10.93,2.1,7.27,-14.56,20231219
317530,-0.93,0.0,7.31,-4.79,-44.01,-45.42,-60.74,20231219
046140,0.0,0.0,4.68,-8.83,-19.61,-6.93,-34.75,20231214
042510,1.6,4.53,15.45,-0.78,11.16,8.32,-39.67,20231214
193250,-1.22,-2.29,-6.67,-6.24,-30.66,-43.41,-75.58,20231213
051780,-0.53,-0.79,5.34,3.31,-11.35,-14.38,-33.04,20231213
373340,0.24,0.99,0.74,-18.65,-18.65,-7.87,-10.48,20231212
148140,0.0,0.0,0.0,0.0,0.0,0.0,-60.49,20231211
083640,0.0,3.07,12.43,1.6,-24.2,-48.42,-66.76,20231207
078590,-7.45,-5.15,31.83,-79.12,-79.12,-79.12,-79.12,20231207
396690,0.0,-2.55,-5.34,-20.77,-29.65,-36.25,-52.58,20231205
368600,-1.05,0.54,27.95,13.17,-6.63,-22.24,,20231129
900110,-2.5,-2.5,-5.65,-20.41,-31.18,-38.42,-24.52,20231129
027970,0.09,-0.09,-1.46,-6.58,-13.01,-6.88,,20231129
127120,-1.55,2.41,12.35,5.52,4.37,-2.43,-2.3,20231127
214610,1.89,-13.52,-34.94,-25.46,-52.72,-59.77,-74.01,20231127
038110,-3.7,-11.9,-6.78,0.52,-27.89,44.44,63.61,20231127
347890,0.63,4.07,3.26,-1.86,-16.44,-1.37,-10.29,20231124
352090,-6.95,,,,,,,20231124
367360,0.0,0.0,26.34,91.72,183.29,196.55,185.31,20231123
155900,0.0,0.0,0.16,6.28,8.3,3.3,1.79,20231123
238120,-0.13,-4.73,-49.55,-53.49,-51.18,-52.31,-54.14,20231123
129890,0.0,0.0,15.35,0.2,6.46,-27.1,-66.05,20231122
151910,-0.99,-0.8,-4.05,-3.86,-16.58,-60.63,-92.03,20231121
015590,0.75,3.98,6.33,5.14,18.36,178.4,,20231121
376930,-3.76,3.02,43.19,121.62,91.23,132.95,,20231121
217730,1.37,-9.04,-13.2,-30.98,-57.64,-58.5,-60.06,20231117
251280,0.12,14.37,2.63,2.5,3.8,18.33,-21.53,20231117
009620,2.12,-4.9,33.51,49.55,41.21,33.39,-14.87,20231114
033540,-1.53,19.73,26.97,23.24,1.05,-0.31,-63.58,20231114
131400,5.66,-5.72,-3.54,-27.65,-38.45,27.47,,20231114
009310,-0.65,-0.43,11.92,-20.14,-29.77,-48.31,-60.34,20231110
003060,-3.95,-6.23,-14.59,-15.28,-23.3,-43.17,,20231110
085910,0.3,1.07,-11.53,-15.38,-26.01,-32.86,-31.96,20231109
246710,-0.2,11.42,-11.66,-15.63,-29.9,-19.44,,20231107
042520,2.48,8.55,-4.62,-30.67,7.25,67.92,,20231106
277880,7.65,10.02,4.37,-19.26,-15.54,25.34,,20231106
047820,0.0,0.0,0.0,0.0,-40.4,-48.57,64.63,20231103
278990,-0.58,-0.67,-4.56,-9.56,86.25,148.33,21.76,20231102
405350,0.0,0.0,-12.84,16.03,66.67,65.58,,20231102
110790,-1.86,-0.22,-52.82,-48.36,-51.15,-55.2,,20231102
294140,-25.05,-26.82,-44.46,-58.14,-71.23,-48.98,-68.47,20231030
205100,2.02,-1.09,-60.16,-42.33,-43.9,-36.01,-51.7,20231030
103840,5.13,-3.76,-26.92,-31.89,55.01,44.88,-21.0,20231030
377330,-0.24,-2.14,4.17,-17.5,-26.99,-32.38,,20231027
057680,0.5,-3.67,-6.22,-12.1,-16.94,5.6,,20231027
313760,-7.44,-24.85,-31.0,-44.07,-31.74,-5.13,-62.24,20231026
085370,0.0,0.0,0.0,0.96,34.93,101.65,,20231026
224020,13.76,61.25,-3.8,-36.05,-45.97,-74.62,-72.17,20231023
073640,-4.51,-14.59,-13.76,-58.49,-44.86,45.9,,20231023
382800,-1.59,-0.18,-23.42,30.21,43.15,135.59,,20231023
065560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20231020
077500,0.0,0.0,7.1,20.03,68.04,134.39,,20231020
236030,-0.12,-0.12,-0.12,-30.88,-32.97,-41.68,-58.34,20231019
246250,4.16,3.79,2.45,-18.34,0.0,28.97,-1.13,20231019
046970,-2.43,-23.57,6.07,47.47,61.45,80.27,5.24,20231019
451220,-11.67,32.7,,,,,,20231018
010600,10.79,14.65,-15.87,-31.72,76.07,72.98,,20231017
208370,-7.58,-8.87,-19.22,33.07,-24.41,348.95,,20231016
069110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20231010
243870,0.0,0.0,-6.67,14.85,12.0,-10.54,-13.31,20231005
100590,-6.42,-14.97,5.51,16.93,5.85,17.75,-16.04,20231005
054410,0.0,0.0,-6.74,-21.23,-9.38,-0.78,-27.89,20231004
311690,-0.21,-5.22,2.58,-29.57,-33.74,-37.64,-59.29,20230824
114450,0.45,9.77,5.57,-18.55,-25.84,-37.22,-64.88,20230824
286750,12.65,14.78,80.64,42.74,106.68,38.59,-46.82,20230824
257990,-3.59,-6.1,-2.09,-3.1,-11.42,-28.54,-32.93,20230824
311390,1.58,0.48,4.77,-5.55,-8.35,-38.68,-39.78,20230824
023790,-0.91,2.17,-7.2,-16.79,-14.12,-35.47,-76.05,20230824
263020,4.42,0.16,-1.29,-15.66,0.33,-14.72,-67.65,20230824
253610,-5.43,-16.68,-11.89,-12.95,-17.1,-33.88,-43.0,20230824
142760,2.6,3.14,11.09,-24.81,-29.64,-48.34,-65.96,20230824
299660,-3.78,-3.78,-2.71,-29.85,-48.57,-71.25,-94.96,20230824
017550,9.7,9.24,2.56,-4.41,-13.48,-11.56,-22.96,20230824
366330,5.81,15.58,-1.8,173.18,175.69,185.51,173.18,20230824
357580,-3.38,4.63,-1.3,1.2,7.75,4.84,-9.01,20230824
149300,14.51,60.45,122.39,36.33,5.79,-31.63,-35.64,20230824
196300,7.65,9.13,0.9,6.12,111.11,72.16,-42.76,20230824
023960,-3.95,0.73,1.2,-18.11,22.1,-8.04,-61.64,20230824
353060,0.0,-0.25,-2.63,-2.63,-0.49,-1.93,-5.79,20230824
298870,0.0,0.0,-0.58,-5.02,-28.63,-20.53,,20230824
010050,0.0,0.0,-1.67,-4.33,-11.62,-20.2,-22.73,20230824
367480,0.0,0.0,2.47,23.12,90.34,85.41,79.5,20230824
105330,4.93,6.4,11.28,-10.81,23.15,18.92,35.99,20230824
065130,0.14,-24.14,19.12,16.36,38.31,13.0,-11.45,20230824
208340,3.47,-0.95,-16.57,-21.13,-31.7,-39.77,-78.63,20230824
001020,1.51,1.63,5.43,-15.24,-31.42,-54.53,-56.78,20230824
400560,0.0,1.83,-0.54,-4.95,22.15,25.45,,20230824
409570,0.0,0.0,2.32,12.61,63.21,53.72,,20230824
226440,0.0,0.0,0.0,0.0,0.0,0.0,-11.56,20230824
143210,0.33,-1.12,3.35,-1.59,-1.59,-20.69,-44.71,20230824
032860,0.0,0.0,0.0,0.0,0.0,0.0,-45.51,20230824
212310,-1.18,-4.24,3.89,17.64,-21.1,-36.26,-46.83,20230824
226330,15.56,-2.5,10.64,77.27,69.57,50.0,,20230824
314130,1.01,30.53,32.84,-4.36,-3.02,-13.04,,20230824
093230,0.0,0.0,0.0,0.0,59.09,-14.07,,20230824
419050,0.33,-2.25,31.42,-5.09,-12.95,,,20230824
352770,-1.78,-24.43,-51.74,-64.43,-69.82,-68.24,-79.08,20230823
222810,13.48,20.98,8.11,4.92,113.33,126.95,,20230823
317770,7.74,30.18,16.09,50.94,404.97,412.94,,20230821
267320,29.8,79.6,61.92,86.01,94.1,56.45,,20230821
046210,-4.09,-10.14,-5.14,19.39,8.23,55.0,-14.23,20230818
096240,0.18,-0.9,-6.05,-14.08,-9.65,-32.08,-49.86,20230817
262260,2.33,-8.97,-22.73,-5.71,25.12,21.38,,20230817
011330,-0.18,15.23,119.95,88.81,117.05,134.31,,20230817
111870,0.0,0.0,0.0,0.0,-25.28,-75.88,-80.96,20230816
288490,-12.86,-8.96,5.17,-3.17,0.0,-56.12,-62.11,20230816
210120,-2.12,13.16,-10.42,27.72,117.91,61.65,115.72,20230816
294630,29.9,18.57,244.98,220.18,378.08,251.34,,20230816
067570,-4.3,-4.44,-16.32,-32.0,-11.99,-14.44,-35.79,20230814
323230,1.2,-2.33,15.33,21.74,5.99,7.01,-64.26,20230814
048260,0.0,0.0,1.06,2.15,1.44,77.07,,20230811
348840,0.0,-11.06,-4.29,-6.51,-59.8,-61.71,-68.84,20230809
038530,0.0,-5.01,7.67,-24.2,-19.02,-45.93,-76.24,20230807
196450,-0.64,4.51,1.66,-11.6,-28.43,-12.33,-43.99,20230807
048550,-0.21,-1.46,0.21,-21.37,-28.85,-34.03,,20230807
322180,6.76,5.99,11.68,31.92,72.59,93.12,25.46,20230804
000220,4.16,6.48,-0.79,-16.64,-19.58,-25.22,-47.43,20230803
055490,-1.21,-2.59,-6.33,-11.11,-11.91,-34.32,,20230802
323350,0.0,0.0,7.69,7.42,-4.98,-22.22,-40.0,20230731
018000,3.76,-9.16,-24.78,6.38,-3.88,-30.08,-53.19,20230728
226340,2.49,1.48,15.54,47.14,15.02,20.12,-33.87,20230727
096610,-7.65,-14.27,-16.58,-40.39,390.32,318.16,,20230727
009180,-2.87,-4.33,-4.87,-13.31,-14.48,-22.44,-41.2,20230724
078650,-69.16,-95.74,-98.44,-98.44,-98.44,-98.44,-97.66,20230720
171010,-1.89,7.13,4.64,5.96,17.98,7.99,-5.19,20230718
367340,0.0,0.24,0.0,-0.72,1.99,-3.97,-5.52,20230714
000995,-20.63,-39.86,-73.2,-82.22,-77.42,-78.58,-85.48,20230714
001745,-46.27,-80.95,-90.89,-93.55,-92.14,-93.55,-97.04,20230714
010145,-60.83,-91.5,-95.65,-96.1,-96.65,-97.07,-97.8,20230714
192390,-1.91,-5.62,6.19,3.65,17.57,17.91,-40.88,20230714
004565,-24.69,-63.9,-86.73,-91.36,-90.08,-91.86,-94.84,20230714
000547,-16.32,-68.07,-71.12,-82.9,-82.08,-85.31,-89.24,20230714
204840,0.4,-0.91,-7.09,-5.71,-0.65,-15.08,-41.09,20230713
161570,1.4,15.08,37.77,101.95,182.93,133.87,56.76,20230712
388050,1.02,11.66,5.38,8.11,66.62,97.77,,20230711
307280,-1.73,-6.95,8.08,29.63,33.82,45.37,-2.78,20230706
011690,-1.94,-4.16,-2.67,38.03,121.21,52.97,,20230705
218150,-0.46,-18.42,-14.34,69.09,62.55,-10.08,31.25,20230628
232830,6.62,8.3,113.24,22.1,75.64,165.61,89.01,20230628
080530,-1.49,6.67,9.8,20.63,10.72,0.07,-34.71,20230627
222160,-2.91,-17.23,58.58,41.07,54.25,26.07,-17.32,20230626
138690,0.0,0.0,0.0,0.0,0.0,0.0,-84.89,20230626
171120,-2.73,1.91,66.81,72.18,53.12,71.43,13.08,20230623
000300,0.88,9.09,23.34,43.11,37.31,38.63,-35.1,20230622
115610,6.25,7.06,-2.6,39.9,48.41,25.78,-15.0,20230620
277410,-7.18,-4.44,77.18,81.46,75.54,53.08,16.82,20230619
303360,14.85,18.85,-4.92,-13.69,-16.55,40.1,-24.08,20230615
260870,-3.76,4.84,9.11,41.81,26.23,3.3,,20230612
285770,30.0,47.73,-90.65,-90.65,-90.65,-90.65,-94.34,20230609
281310,-5.03,-13.54,-94.54,-94.54,-94.54,-94.54,-93.27,20230609
065570,1.12,7.44,0.0,-30.74,-20.37,-35.28,-54.85,20230608
353190,-2.37,-4.48,20.66,18.21,7.93,-24.99,-56.57,20230608
223250,1.4,-5.69,9.75,8.01,9.55,-2.62,-27.4,20230602
040910,7.43,12.22,11.58,32.33,51.34,35.22,,20230601
133820,-4.43,-7.59,31.65,6.98,7.95,-17.53,-6.5,20230525
046070,0.86,-0.63,26.21,32.74,39.7,-7.17,8.96,20230524
257370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230523
101390,-1.77,-1.09,-5.05,53.62,72.19,47.05,409.97,20230522
388220,0.0,0.0,-3.08,-16.98,28.28,30.65,,20230522
261200,-2.25,1.87,14.42,26.69,36.22,19.58,-6.7,20230518
353490,0.0,-0.25,0.25,-0.98,-0.98,-8.41,-4.95,20230516
139050,-3.87,-7.03,-4.34,-29.36,-42.13,-42.88,-43.93,20230512
118000,1.27,-11.59,9.86,-3.63,-1.42,-51.35,-74.45,20230511
203690,0.0,0.0,8.89,-21.11,-24.29,-65.88,-73.63,20230511
069540,-1.9,-8.7,2.82,9.95,2.48,-32.2,-42.9,20230510
043590,-0.66,-11.45,-15.94,12.08,4.67,-45.88,-45.88,20230510
024840,-3.34,-2.02,6.02,26.41,30.55,-21.27,-28.2,20230509
004870,2.41,-1.24,4.59,-7.67,36.03,-20.84,-52.74,20230508
900270,0.6,3.06,-6.39,-14.68,10.49,-8.92,-44.3,20230508
219750,0.0,0.0,0.0,0.0,0.0,0.0,-72.06,20230504
140290,-2.11,-6.06,-5.1,-6.63,-20.65,-23.65,-25.96,20230504
340930,-2.42,-9.22,15.36,29.53,19.41,24.44,,20230503
135160,129.41,195.45,-71.6,-83.23,-84.88,-86.19,-84.62,20230428
380440,0.0,0.0,0.51,0.76,0.25,-8.08,,20230428
053270,3.23,4.4,16.36,9.78,29.03,-22.61,-18.47,20230427
396770,0.0,0.0,10.57,37.99,60.05,58.6,,20230427
242350,1.13,3.0,-12.87,5.67,-3.25,6.3,545.95,20230427
049180,-0.3,-3.25,18.05,26.5,46.47,12.18,,20230427
355150,5.18,-7.1,-19.75,22.71,22.71,38.26,40.57,20230317
069460,0.27,-1.54,5.85,0.76,-22.64,-55.98,-41.59,20230317
141020,0.0,0.0,0.0,-0.3,-0.3,-0.3,1132.41,20230317
267060,0.0,0.0,0.0,0.0,0.0,3.43,-87.85,20230317
038460,2.5,-1.69,-1.69,-5.56,-10.31,-35.32,-41.9,20230317
215050,0.0,0.0,0.0,0.0,0.0,-5.49,-44.73,20230317
101000,1.56,-3.27,-7.14,-42.68,-54.03,-67.04,-63.19,20230317
189330,6.67,-1.69,-2.93,112.84,59.45,0.22,-38.87,20230317
267810,0.0,0.0,0.0,-4.96,-12.21,-22.48,-38.77,20230317
357230,2.83,-4.26,-4.26,-4.14,-19.24,-36.07,,20230317
109960,0.84,-14.34,-20.6,-39.03,-48.16,-61.26,-67.79,20230317
254120,-0.39,6.5,4.96,42.7,28.61,33.33,11.65,20230317
058420,0.0,0.0,0.0,0.0,0.0,0.0,601.3,20230317
261780,3.05,-1.82,6.93,1.5,-10.89,-35.79,,20230317
056000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230317
222670,-2.76,-14.43,46.1,42.62,17.68,-16.22,-19.71,20230317
291230,4.15,0.48,-24.18,7.55,-6.28,-29.23,,20230317
086960,6.22,9.43,25.51,63.74,95.86,84.13,,20230317
008560,0.76,-2.64,0.61,16.06,44.72,16.26,,20230317
387310,0.0,0.0,43.22,107.36,105.26,135.27,,20230315
221800,14.11,3.48,-74.51,-74.26,-77.37,-78.87,-34.37,20230315
367000,-4.74,-12.19,-22.45,29.52,4.02,-17.36,,20230314
353070,0.0,0.25,0.25,0.75,-2.17,-3.34,-3.11,20230309
397500,0.0,0.0,26.25,74.14,31.9,67.14,,20230308
407400,20.29,52.73,,,,,,20230308
139670,-5.59,-6.0,-16.49,-5.28,-9.37,-45.16,-82.61,20230303
343510,-0.25,0.0,0.0,-0.49,-5.61,-4.94,-3.35,20230228
417860,-0.8,-0.64,32.26,,,,,20230228
408900,9.36,1.14,,,,,,20230224
044480,-3.76,-12.1,-12.95,-10.66,-33.1,-65.75,-40.96,20230223
351340,0.0,0.0,0.0,1.51,0.25,-6.26,-3.81,20230220
