종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,날짜
018500,1.56,0.0,7.98,4.51,-1.62,-14.19,20220506
006040,0.63,-4.61,-8.81,3.93,1.49,-18.21,20220506
030720,-5.1,-3.97,-14.49,29.0,22.59,34.15,20220506
014825,-1.65,-3.12,1.13,4.08,7.69,-10.3,20220506
163560,-1.94,14.82,17.17,23.21,5.01,-16.91,20220506
004890,-0.29,-0.57,-1.69,8.75,22.97,88.93,20220506
005290,1.1,8.53,11.76,6.57,23.99,36.24,20220506
025900,-2.77,-2.3,-10.44,12.26,-4.73,12.73,20220506
000020,-2.4,-3.94,-7.22,-2.01,-19.21,-16.44,20220506
000150,-2.55,-2.12,-12.1,-12.54,-29.96,35.86,20220506
000157,-2.93,1.31,-15.33,28.75,-12.78,59.56,20220506
241560,0.84,0.72,5.28,8.7,4.36,-18.1,20220506
000155,-1.49,-5.57,-10.88,0.41,-9.33,56.1,20220506
336260,12.5,12.34,-2.61,6.1,-27.23,0.13,20220506
33626K,3.4,3.4,-2.41,2.53,-21.61,-16.49,20220506
33626L,4.3,6.06,-4.55,12.1,-19.02,-12.26,20220506
073190,2.68,-4.17,0.88,13.64,2.13,-30.97,20220506
203650,-1.33,-1.57,-7.72,0.37,-7.19,-21.07,20220506
060570,-1.3,0.89,-7.72,-3.2,-6.97,-24.33,20220506
187870,0.0,3.21,2.34,-4.93,-12.2,-37.24,20220506
066670,-1.13,-0.88,-2.83,4.64,-8.04,62.68,20220506
024090,1.97,5.95,7.34,24.18,22.84,71.17,20220506
003160,-0.45,0.69,12.95,3.53,5.13,14.71,20220506
092200,-1.16,-7.09,-3.22,-8.75,-1.35,16.14,20220506
110990,-0.79,-0.57,-2.01,-8.46,-13.6,-28.11,20220506
263690,-1.09,-0.5,-7.1,5.97,-15.76,-33.51,20220506
263720,-2.0,0.95,1.75,-3.92,-19.85,-29.19,20220506
066900,-1.65,-1.3,-5.34,-0.12,11.21,-13.95,20220506
127120,10.06,19.16,46.69,27.89,35.12,-9.11,20220506
013570,-3.51,-1.24,-6.49,-18.61,65.23,52.08,20220506
210540,1.26,8.42,12.59,14.18,24.32,-18.89,20220506
104460,-1.08,-2.0,6.83,-6.01,-2.52,32.67,20220506
113810,-0.44,-4.24,13.11,40.2,17.95,54.79,20220506
043360,-2.44,-3.3,8.25,18.72,20.41,12.08,20220506
033130,-0.96,1.48,-2.21,-2.06,-13.79,-20.84,20220506
105740,0.0,-0.83,-1.23,22.7,-1.23,-8.4,20220506
007340,0.8,-2.56,-9.09,2.29,22.38,122.55,20220506
131180,-0.97,0.25,-7.06,2.77,-3.77,15.58,20220506
171120,-1.09,-1.56,-6.71,2.5,-6.82,-21.9,20220506
285770,0.0,0.0,0.0,-7.33,-16.01,-46.23,20220506
217500,-2.68,-1.13,-6.84,-8.79,22.64,-13.83,20220506
092590,2.11,0.87,5.45,-23.68,-43.91,-32.56,20220506
038390,-0.66,-0.66,-8.1,2.95,-2.16,-12.19,20220506
294140,-2.24,-2.13,-11.0,-7.81,-27.53,-46.64,20220506
228850,-1.24,-2.86,-5.18,2.59,-8.11,-7.39,20220506
281740,-1.2,-0.99,-4.04,-7.57,-6.91,12.87,20220506
090360,-2.04,-0.83,-9.6,-1.03,17.94,-10.61,20220506
238500,-3.0,-4.72,19.19,193.64,107.32,-43.63,20220506
067730,-2.14,-2.59,-15.36,-13.3,-8.32,-24.56,20220506
071280,0.36,-0.9,-1.25,0.0,8.01,-9.2,20220506
330590,-0.86,-3.2,1.95,9.32,2.31,3.98,20220506
000400,-2.46,-0.75,-1.98,13.75,5.59,3.66,20220506
023530,0.11,-0.95,-4.2,10.9,-11.28,-22.96,20220506
004000,-0.25,-0.12,0.0,8.24,-6.11,23.52,20220506
286940,-1.9,-7.57,-14.61,-10.76,-15.89,-10.16,20220506
280360,0.42,-4.4,0.84,0.42,-5.91,-19.26,20220506
004990,-1.31,-1.02,0.74,20.86,0.89,-4.37,20220506
00499K,1.38,-0.96,-0.77,7.42,0.0,-17.23,20220506
005305,-0.85,1.24,4.09,12.88,14.15,-1.09,20220506
011170,-0.76,0.25,0.0,-1.5,-13.79,-35.2,20220506
071840,-1.3,-3.39,-8.43,1.11,-18.28,-41.98,20220506
038060,0.72,0.36,6.06,26.13,46.29,2.19,20220506
253610,-0.84,13.1,-8.3,-3.65,-10.38,-20.83,20220506
060240,-4.73,-2.12,-46.69,-17.94,-4.59,2.54,20220506
058470,-2.84,-3.27,-1.95,-3.22,-4.36,7.53,20220506
012700,-1.2,-0.88,3.9,16.17,-7.75,-1.31,20220506
042500,-0.64,3.99,-7.41,0.81,-2.65,-0.64,20220506
098120,0.4,0.81,18.57,-4.23,64.03,110.66,20220506
147760,0.0,-3.9,-12.56,-25.16,-23.51,-30.27,20220506
204320,0.18,0.37,5.41,8.33,-14.69,-13.33,20220506
001080,-0.71,1.27,0.72,24.0,32.23,11.16,20220506
220630,0.0,0.0,0.0,5.2,30.05,69.82,20220506
267980,-0.72,-0.86,2.08,0.58,-0.43,-10.18,20220506
005990,-2.86,-6.85,0.0,10.63,2.51,0.49,20220506
127160,0.0,0.0,0.0,0.0,0.0,0.0,20220506
093520,-2.38,-6.39,-9.29,31.24,19.46,79.82,20220506
094800,0.51,-0.6,5.98,9.86,1.33,3.12,20220506
067280,-2.03,-2.23,4.08,4.55,15.31,33.58,20220506
072870,-0.82,-0.41,-8.33,-2.81,-13.26,-12.32,20220506
133750,-1.9,-2.83,-10.64,-11.41,-26.77,-38.4,20220506
200580,0.0,-5.36,3.45,36.36,33.93,91.08,20220506
233250,0.0,-5.56,-6.98,-2.3,-2.72,-12.82,20220506
014100,0.0,0.0,0.0,0.0,0.0,0.0,20220506
078160,-2.0,-3.71,-14.53,19.51,-4.96,-34.38,20220506
000060,0.56,0.34,-6.61,-10.01,51.1,118.14,20220506
059210,-2.71,-3.2,-5.58,2.31,-7.56,1.77,20220506
058110,-2.23,-3.31,-21.61,-30.26,-31.74,-64.77,20220506
017180,-1.46,-1.46,-10.09,-11.8,-35.99,-31.1,20220506
012690,-0.91,-3.17,0.39,7.0,-8.61,-27.24,20220506
005360,-1.9,-1.71,-9.26,15.29,6.75,-9.43,20220506
080420,-1.67,-3.55,-13.69,-25.53,-4.59,-9.49,20220506
080160,-0.47,-6.15,-17.09,-10.48,-12.68,-6.97,20220506
204210,-0.39,-3.02,-1.72,1.58,15.64,32.99,20220506
100030,-2.05,-2.05,-3.15,14.06,15.59,3.37,20220506
087260,1.86,3.02,1.74,4.33,10.81,-6.82,20220506
101330,-1.49,0.28,-0.82,-10.82,9.85,-28.36,20220506
250060,-3.4,-4.48,-8.58,2.65,-8.19,-29.35,20220506
033200,-0.83,7.0,3.46,-11.9,1.99,-22.88,20220506
009680,0.78,-0.44,-3.1,-0.66,-17.64,-29.77,20220506
006920,-3.09,-8.04,3.48,24.48,-2.94,-7.03,20220506
009580,0.59,1.38,11.16,28.25,17.8,-4.29,20220506
001810,0.83,-3.85,-10.38,12.23,9.35,4.17,20220506
009200,1.64,-6.58,15.03,42.77,24.95,19.06,20220506
033920,-3.71,-6.96,-11.8,4.75,-4.44,3.4,20220506
008420,-4.32,-5.56,0.79,22.89,24.39,-16.67,20220506
007120,1.44,3.43,-9.44,0.0,-20.53,-24.51,20220506
353490,-0.22,-0.88,2.05,5.16,6.16,3.94,20220506
328380,-1.18,-1.18,22.44,22.44,18.68,17.29,20220506
357250,-0.59,-0.98,1.0,4.45,-0.39,0.4,20220506
085620,-0.89,-1.63,-2.25,0.64,-8.74,-2.37,20220506
00680K,-1.01,-0.79,-2.66,-2.44,-9.75,-11.3,20220506
006805,0.0,-0.88,3.9,8.32,-2.78,-20.68,20220506
208890,0.0,-0.36,0.0,-12.5,-58.82,-46.05,20220506
207760,-1.12,-1.86,-8.33,-7.48,-12.39,-27.67,20220506
002840,-1.18,-2.62,-6.7,-9.97,-19.52,-23.39,20220506
268280,-1.19,-0.96,0.73,2.48,-3.5,15.32,20220506
107590,-1.06,0.36,-1.75,-1.41,-1.75,13.82,20220506
134380,-0.14,-0.42,-0.84,-7.07,-11.25,-11.25,20220506
003650,0.25,0.12,-2.74,10.26,1.49,-4.22,20220506
201490,-1.77,-3.14,-17.51,-11.89,-17.63,-17.51,20220506
155900,0.0,0.15,2.36,6.2,2.68,25.19,20220506
206640,-2.64,2.43,-16.19,-4.84,-13.99,-32.03,20220506
053030,0.33,-3.53,-6.81,8.66,-5.05,-38.32,20220506
314930,-0.9,-0.18,-5.02,-12.02,-9.26,-46.39,20220506
208710,7.21,10.32,-5.0,-21.38,-54.09,-47.55,20220506
038460,-2.18,-2.98,-9.58,-25.79,-10.27,-24.84,20220506
281310,0.0,0.0,0.0,-4.88,-6.17,27.52,20220506
266470,-4.45,0.54,-1.06,26.82,-4.78,-10.58,20220506
043150,-0.65,-5.2,-8.15,10.69,-5.67,23.35,20220506
323990,4.37,0.89,0.44,26.46,-30.69,-52.46,20220506
003610,-0.51,-0.89,3.59,41.3,38.79,47.73,20220506
267790,3.67,0.0,6.1,31.86,23.09,11.88,20220506
001340,3.02,5.08,11.99,30.11,4.7,12.21,20220506
046310,-1.19,-0.53,-5.78,-1.19,0.0,12.78,20220506
002410,-2.73,-5.9,-2.42,28.66,-24.34,50.56,20220506
019010,-0.21,-0.62,1.26,14.15,10.0,-1.63,20220506
096300,0.49,1.97,8.95,26.22,-17.86,-13.03,20220506
007210,-3.69,-4.18,6.47,13.49,-5.61,-20.65,20220506
225530,-0.62,-2.56,5.26,28.41,3.23,7.1,20220506
250000,-2.1,-4.76,4.48,14.75,1.45,-12.23,20220506
002760,-4.2,-4.42,3.01,9.89,-3.29,-10.46,20220506
226340,-1.75,-9.48,-2.69,12.95,-9.16,-17.18,20220506
206950,1.08,-0.79,-1.45,-2.47,-2.47,-2.47,20220506
003000,-1.75,-5.88,-9.68,1.82,-16.73,-45.37,20220506
001270,0.4,3.69,2.02,6.53,3.05,0.0,20220506
001275,-0.23,-0.46,-2.03,1.88,-6.26,-3.12,20220506
026940,-4.42,-3.89,-0.19,27.05,13.94,1.17,20220506
014470,3.5,-1.07,35.42,37.13,32.11,-6.61,20220506
011390,-2.64,-3.91,2.79,23.19,-9.8,-16.29,20220506
008470,-1.14,1.33,5.73,10.53,1.33,-23.4,20220506
100120,-0.51,-2.49,-7.22,-5.43,-6.56,2.62,20220506
064480,-2.58,-3.12,-14.84,-4.35,9.2,1.34,20220506
251630,-0.1,-1.77,-5.5,-2.73,13.04,-8.95,20220506
191600,-1.09,-3.42,2.5,-18.0,-24.77,0.24,20220506
100220,-2.77,-4.16,-9.68,2.08,-18.02,-9.68,20220506
200780,-2.48,-2.88,-11.94,-8.53,-30.18,-32.95,20220506
141000,-1.4,-3.64,-1.85,6.64,-0.47,-13.11,20220506
083650,-2.64,1.72,-7.51,47.38,19.15,43.45,20220506
215050,0.0,0.0,0.0,-15.56,-43.0,-54.85,20220506
086220,0.0,3.82,-0.2,6.3,-9.44,9.4,20220506
086670,-0.8,-3.12,2.06,13.24,-1.59,-9.82,20220506
082920,-1.15,-1.15,-7.19,-11.03,-19.63,-4.09,20220506
050090,-1.44,-6.44,-7.7,1.75,-23.35,-37.34,20220506
032850,-1.66,-1.44,-6.53,-3.38,-0.22,-4.0,20220506
238200,1.75,-0.57,-6.25,-1.81,-21.97,-19.44,20220506
093190,0.85,-1.11,6.74,6.74,24.87,31.07,20220506
065450,1.0,2.61,-1.67,19.59,33.08,-4.71,20220506
005180,-0.92,-1.82,-1.64,-0.55,-2.88,-12.05,20220506
072950,-0.38,0.25,-3.06,7.9,5.88,10.77,20220506
266170,-0.93,5.96,-14.44,-13.98,-41.5,-12.81,20220506
143240,-3.81,8.21,10.45,15.36,-0.76,34.67,20220506
003960,-3.71,-5.03,6.13,12.45,12.66,57.32,20220506
008040,-4.99,-7.75,34.15,60.08,52.4,33.68,20220506
007160,-3.65,-5.71,5.71,17.33,12.46,9.32,20220506
014710,-3.05,-7.03,-0.63,17.59,23.78,2.92,20220506
006090,-2.78,-5.83,-6.67,5.53,9.95,-3.23,20220506
122350,-1.25,-1.37,-3.88,-16.63,-21.12,-11.11,20220506
014970,0.15,1.89,-1.82,1.09,-15.31,-20.12,20220506
018310,1.15,-0.75,-4.18,78.64,66.25,66.25,20220506
023600,-0.37,-0.73,-3.21,-7.82,-6.55,-17.88,20220506
006400,0.82,0.98,3.18,5.11,-17.84,-3.89,20220506
006405,-0.16,0.99,1.65,-1.13,-18.22,-30.27,20220506
006660,-2.45,8.98,-2.11,-15.45,-13.35,-1.41,20220506
028260,-1.29,-0.87,3.15,5.53,-1.72,-13.91,20220506
02826K,-1.35,0.46,3.29,8.91,-0.45,-12.7,20220506
032830,0.62,0.0,-0.76,2.68,-4.41,-24.65,20220506
018260,-1.01,-1.35,5.4,4.27,-6.69,-18.61,20220506
028050,1.32,3.08,6.35,16.02,13.56,48.89,20220506
009150,-1.51,-1.51,3.15,-5.49,2.19,-7.63,20220506
009155,-1.52,-2.9,0.44,-5.24,-3.0,-17.35,20220506
005930,-2.06,-1.34,-2.92,-10.14,-5.81,-19.2,20220506
005935,-1.98,0.17,-4.5,-12.13,-10.81,-20.27,20220506
010145,-0.4,-3.53,9.33,25.19,-2.77,-20.13,20220506
016360,-1.26,-1.51,-4.17,-6.57,-17.07,-9.7,20220506
068290,-2.05,-7.14,-11.18,1.6,-14.88,-32.15,20220506
029780,0.0,0.0,1.83,6.02,-2.34,-2.48,20220506
000810,-0.96,-2.14,-6.8,-2.61,-10.26,0.74,20220506
000815,0.0,-0.62,-3.29,1.25,-7.18,1.25,20220506
006110,-2.69,-0.39,-2.32,-1.36,7.66,108.23,20220506
009300,-0.79,-1.06,0.54,12.61,5.34,23.36,20220506
145990,-1.97,-0.73,3.02,-14.29,-21.55,-8.54,20220506
145995,0.0,-2.08,5.53,6.65,-9.48,-16.37,20220506
003230,-0.73,-3.76,-7.25,3.61,16.36,3.05,20220506
002170,-1.04,-1.22,-4.69,-1.04,-9.68,-32.26,20220506
000070,0.59,-1.73,1.43,-5.84,-19.05,-36.27,20220506
000075,0.0,-1.37,3.53,-2.12,-6.24,-21.12,20220506
002810,0.35,0.35,-0.7,3.65,-8.97,-16.22,20220506
054540,-3.48,-7.22,5.4,20.46,8.77,-13.61,20220506
005680,0.43,8.33,0.0,8.33,-0.85,-7.14,20220506
003720,0.32,-2.5,-2.95,-8.89,-0.95,2.46,20220506
023000,-1.97,-3.29,0.0,8.94,-0.62,-22.73,20220506
004380,1.45,2.94,1.45,7.28,20.17,-9.09,20220506
002450,-0.29,-0.29,-2.54,0.87,-3.62,0.29,20220506
032280,1.04,3.0,-0.85,9.36,-30.72,-23.46,20220506
002290,-2.3,-0.81,-26.1,0.72,11.91,-10.53,20220506
004440,-5.02,-7.14,-8.77,10.4,-2.8,-31.35,20220506
009770,-0.34,-1.17,1.37,4.61,-1.67,-14.49,20220506
037460,-0.82,0.83,-2.02,10.45,2.53,-12.9,20220506
054090,-0.34,2.43,-4.22,-1.99,-29.51,-20.91,20220506
005500,0.2,-0.79,0.0,-0.6,-2.53,-6.37,20220506
000250,-4.83,-8.61,17.11,15.32,-18.18,-23.9,20220506
004690,3.54,3.54,11.43,20.25,25.4,35.42,20220506
024950,-1.09,-5.31,-19.76,-17.78,2.25,-29.65,20220506
017480,-2.73,-3.36,9.85,15.81,29.46,-10.43,20220506
010960,-0.39,-0.97,0.2,7.45,0.79,-2.1,20220506
046390,6.93,1.15,-12.52,26.26,26.98,23.08,20220506
004450,0.22,1.34,4.97,5.83,4.25,9.13,20220506
009470,-0.19,0.38,-3.68,-6.94,-8.73,-24.09,20220506
011230,-2.22,-2.85,-8.88,-17.51,-11.47,-2.35,20220506
001820,-1.1,-2.53,-1.82,-15.25,-2.0,-16.95,20220506
038540,-2.34,-8.33,5.03,8.4,15.85,49.71,20220506
041650,0.0,-0.38,1.27,11.19,-10.07,-13.4,20220506
263810,-1.33,-1.55,4.22,6.85,0.57,-9.65,20220506
042600,-3.93,0.41,-12.52,16.43,-31.61,122.27,20220506
075180,-0.52,-1.03,-0.86,2.12,4.89,-2.36,20220506
007540,-5.6,-9.86,24.51,57.64,47.13,16.36,20220506
248170,-3.53,-6.73,0.11,3.09,-1.1,-7.3,20220506
079650,-2.75,-7.33,-3.1,12.74,-6.18,-11.5,20220506
100660,-0.67,-2.31,1.37,12.14,3.14,0.68,20220506
007860,0.12,3.32,-6.77,-32.53,-44.37,-57.58,20220506
200880,-2.28,-0.29,1.33,-0.29,-11.58,-25.97,20220506
019770,-2.0,1.13,2.28,-20.97,-23.0,-53.13,20220506
017390,-0.54,-1.08,-1.08,1.39,11.59,79.41,20220506
092190,-3.12,-3.65,-11.5,-28.1,-38.95,-50.43,20220506
046890,-2.94,-2.94,-3.65,-12.0,-11.11,-34.33,20220506
004415,-0.61,-1.2,2.63,4.59,-2.73,-27.98,20220506
027040,0.36,-0.7,10.56,22.19,15.06,-9.59,20220506
018680,-2.21,-0.16,-9.49,-7.32,-10.92,-29.22,20220506
021050,-1.92,-1.45,-2.63,8.51,-0.97,-28.55,20220506
093920,-0.77,-1.08,1.42,4.89,2.23,-17.77,20220506
189860,1.26,8.56,28.19,61.1,11.06,134.44,20220506
122690,-8.76,10.14,6.0,21.41,32.87,36.69,20220506
140070,-0.91,0.51,2.82,13.12,16.88,-16.13,20220506
011370,-3.1,-1.15,-4.44,15.82,-8.27,-5.49,20220506
065710,0.48,1.22,-1.89,10.37,0.97,-3.71,20220506
008490,-0.52,-1.67,-3.89,-6.24,-18.42,-29.07,20220506
035890,-0.8,-1.33,-1.33,13.85,1.93,-9.09,20220506
357550,-1.19,-2.64,3.75,10.3,-17.0,-19.81,20220506
003100,0.83,0.0,7.53,20.33,30.94,88.36,20220506
007610,0.0,0.0,0.0,-2.12,-31.35,-27.1,20220506
136490,2.56,5.26,15.23,20.69,10.24,-29.65,20220506
014620,1.33,1.96,13.4,22.07,13.79,-10.0,20220506
037350,0.88,-1.03,1.05,10.79,6.09,-11.54,20220506
014910,1.67,4.07,-2.02,4.74,-7.25,-9.67,20220506
014915,-0.97,-1.6,-0.86,5.38,0.44,-29.23,20220506
003080,-1.13,-0.9,1.15,19.35,-2.12,-15.12,20220506
004980,-1.57,-5.28,-11.62,-19.29,1.21,21.26,20220506
004985,-1.63,-8.82,-2.69,21.89,13.13,5.23,20220506
011300,-4.05,2.67,-21.73,-21.73,-21.73,-21.73,20220506
081580,-1.89,-3.99,-10.49,-8.67,19.93,5.48,20220506
015750,-1.88,-4.96,-3.69,-8.83,-22.52,-18.21,20220506
000180,2.55,3.61,15.52,25.89,18.7,-1.15,20220506
080470,1.53,2.19,-1.49,4.33,-23.19,-12.06,20220506
043260,0.0,1.26,0.0,-4.17,-2.42,-12.74,20220506
017510,0.34,-1.55,-0.56,7.1,-13.26,-14.42,20220506
004360,-1.65,-3.25,0.85,5.31,-2.06,-18.49,20220506
004365,-0.55,-0.41,1.4,2.26,2.98,-19.62,20220506
004490,-3.81,-7.11,6.81,10.66,-11.42,-14.01,20220506
011560,-0.42,-1.39,2.3,8.05,8.05,-2.07,20220506
001430,-1.1,-1.1,3.14,15.71,-16.44,-38.18,20220506
306200,-2.48,8.26,53.25,73.53,79.7,48.12,20220506
003030,-2.6,3.81,25.52,32.16,29.31,103.53,20220506
019440,-1.17,-0.59,5.96,13.8,6.62,-5.59,20220506
058650,-3.78,-4.98,-1.72,13.93,3.15,0.88,20220506
013000,0.21,20.72,14.56,62.76,-8.88,-4.45,20220506
100700,-0.26,1.44,-5.24,5.14,-5.01,-28.98,20220506
024830,0.0,0.0,0.0,0.0,0.0,0.0,20220506
021820,0.0,0.0,0.0,0.0,0.0,0.0,20220506
067830,-0.98,-2.89,8.12,21.1,11.36,-15.35,20220506
033530,1.53,1.67,-4.44,-6.52,-30.05,-14.7,20220506
039310,-0.7,0.14,-14.22,-13.05,-6.74,23.43,20220506
075580,-0.68,1.97,9.85,5.38,13.46,0.0,20220506
067770,-1.82,-0.92,0.7,-7.2,-12.9,-22.44,20220506
027970,1.75,1.16,6.75,10.13,-5.18,-29.7,20220506
308170,-1.71,-3.36,-11.54,-15.44,-38.17,-40.41,20220506
331920,-3.49,-5.0,-20.35,-23.36,-39.0,-53.23,20220506
108860,0.13,-3.48,-24.66,-10.5,75.57,52.16,20220506
208370,1.91,2.24,-13.63,9.78,29.29,12.48,20220506
290690,-2.1,-0.85,-5.67,-2.92,7.87,-33.62,20220506
032685,0.0,-1.38,-9.7,1.1,5.25,-9.07,20220506
258790,2.27,6.21,-4.06,-5.7,-3.69,-30.92,20220506
066910,-5.84,-15.98,-12.69,-3.7,-13.65,-23.65,20220506
336370,-3.33,-7.73,-6.96,-5.92,-18.04,35.09,20220506
33637K,-1.88,-6.82,-8.99,-23.23,-25.77,-2.48,20220506
33637L,-1.66,-8.01,-17.4,-19.09,-40.27,-34.68,20220506
035610,-2.17,-1.98,-10.49,1.43,-4.07,-41.42,20220506
357780,-2.59,-3.66,1.15,-1.41,-5.05,-33.11,20220506
036830,-1.45,-4.58,-6.39,-9.36,-28.31,-34.54,20220506
004430,0.76,-2.94,9.09,26.01,50.43,31.67,20220506
050960,14.29,14.29,8.95,3.32,-22.44,-54.17,20220506
017550,-3.01,13.51,28.62,49.52,51.87,-31.95,20220506
185190,2.5,-1.03,17.38,19.58,36.99,31.05,20220506
236200,-1.24,-1.85,-7.56,3.7,-3.25,-10.0,20220506
094840,-1.04,-0.65,-4.04,7.33,-2.81,-23.75,20220506
192440,-0.12,-3.02,-4.52,4.46,-3.24,-28.9,20220506
053210,-1.31,-1.31,1.12,6.97,-9.32,-4.03,20220506
033790,0.0,0.0,0.0,0.0,0.0,0.0,20220506
026890,-2.88,-2.88,1.41,-6.05,-33.11,-29.37,20220506
013810,-0.14,6.23,2.73,16.8,20.74,-19.55,20220506
049830,0.38,0.38,1.95,6.1,-8.1,-38.0,20220506
020710,3.25,-0.26,-11.7,27.0,19.81,-7.3,20220506
033170,-0.58,-0.39,15.61,8.72,47.26,78.05,20220506
025320,-2.53,-0.52,2.12,14.71,-7.09,-24.08,20220506
134790,-1.59,-2.79,-7.01,-2.62,-16.62,-20.77,20220506
232830,-0.17,-2.64,-0.84,-3.9,-17.92,-32.07,20220506
016590,0.11,0.43,-3.59,2.73,9.18,15.34,20220506
290520,1.41,-3.36,-1.37,-3.36,-7.1,-17.71,20220506
029530,-1.49,0.91,1.69,4.57,0.3,2.95,20220506
004970,-2.31,-5.22,0.79,2.42,1.6,5.39,20220506
001000,-1.02,0.41,-1.02,5.65,0.0,-33.7,20220506
025870,-5.68,-12.32,1.22,14.75,-1.19,-29.66,20220506
065350,-1.81,-2.87,-6.87,-10.86,-14.51,42.03,20220506
005390,-0.42,-0.85,-13.74,-4.09,0.0,91.55,20220506
004170,-1.86,-4.43,-9.7,-3.85,0.85,-24.0,20220506
034300,-1.84,-0.14,-4.15,5.8,-10.35,-25.24,20220506
031440,-1.94,-2.48,-8.88,-7.57,-19.64,-25.0,20220506
006880,-3.21,-7.05,27.57,104.46,94.29,102.88,20220506
002800,-1.35,-2.33,-5.02,3.35,-18.61,-27.11,20220506
323280,-0.5,1.36,1.19,40.8,42.14,37.56,20220506
344050,-0.22,-0.66,2.72,6.59,6.34,3.66,20220506
001720,0.0,-0.35,-2.38,-4.96,-7.7,-8.15,20220506
001725,-0.17,-0.17,-4.02,-5.76,-8.76,-8.76,20220506
009275,-2.36,-5.15,-4.88,-7.92,-30.21,-30.94,20220506
002700,1.96,2.4,0.43,9.07,21.19,2.85,20220506
138070,3.55,2.76,-5.89,6.0,0.9,-16.85,20220506
019170,-1.39,-7.67,-22.57,13.43,-44.62,-55.08,20220506
019175,-1.42,-4.71,-34.24,38.86,-27.57,-28.95,20220506
002870,2.49,2.95,-1.09,13.53,-12.72,-34.73,20220506
333050,0.0,0.0,2.6,4.58,2.84,0.93,20220506
366330,-0.23,-0.23,2.09,5.78,-0.23,4.03,20220506
055550,-0.59,0.24,3.55,7.1,11.33,3.05,20220506
056700,-1.36,-4.91,-4.44,-6.89,-10.2,-19.75,20220506
187270,-2.04,1.59,5.96,13.74,2.13,30.97,20220506
004080,0.0,1.82,0.6,2.13,4.36,17.96,20220506
222800,-2.13,-2.81,-9.63,2.87,55.47,108.86,20220506
036710,-1.82,-1.46,-3.75,4.26,81.48,91.47,20220506
160980,-1.88,-3.17,-4.94,4.27,13.66,-26.65,20220506
003410,-0.12,-1.81,1.12,4.36,1.37,7.81,20220506
003620,0.0,0.0,0.0,0.0,0.0,0.0,20220506
004770,-0.29,4.07,5.5,-1.43,-0.43,-0.29,20220506
217320,2.56,-2.56,7.04,-5.0,-11.63,1.6,20220506
222420,-0.5,1.79,4.74,18.45,2.31,-4.1,20220506
037760,0.21,0.21,9.98,20.95,22.47,18.0,20220506
049960,-0.91,-1.52,-3.85,3.17,-14.47,-13.56,20220506
066790,-0.7,0.28,-2.72,15.35,-8.46,-25.62,20220506
236030,3.65,4.26,-29.36,-25.14,-34.59,-35.83,20220506
245450,-5.0,-2.56,5.85,-3.8,-13.44,-23.85,20220506
297090,-4.48,-19.94,-19.71,1.09,-23.48,-54.44,20220506
112610,-2.17,-9.53,-15.47,8.85,-12.18,-27.77,20220506
286000,-0.94,-5.54,-3.82,-19.85,-28.42,-39.33,20220506
115530,-0.51,9.7,-7.03,-7.03,-7.03,-7.03,20220506
101240,0.0,-3.27,3.2,5.35,-4.45,-13.75,20220506
260930,-3.72,0.0,-10.0,7.81,-24.45,10.22,20220506
013990,-1.04,-6.13,-11.18,-2.5,-28.02,-20.85,20220506
008700,-1.03,0.63,3.68,9.11,5.27,-15.07,20220506
058220,0.0,0.0,0.0,0.0,0.0,0.0,20220506
125210,-0.4,2.47,6.41,16.9,-19.94,-8.12,20220506
002790,-2.1,-6.8,-2.0,10.17,-7.72,-36.94,20220506
00279K,-1.35,-4.43,-0.68,10.06,-2.91,-20.33,20220506
002795,-1.37,-5.76,-2.17,17.65,-1.1,-30.23,20220506
090435,-0.82,-4.48,-6.69,0.83,-1.09,-20.33,20220506
052710,0.0,0.34,13.18,20.91,-3.79,-2.5,20220506
074430,0.44,-6.0,10.19,14.65,-7.54,-21.18,20220506
083930,0.0,0.0,-8.47,-3.57,3.35,-14.62,20220506
149950,0.31,13.1,-6.29,-14.81,-24.77,-15.9,20220506
036010,-1.58,2.89,16.36,10.67,9.69,70.31,20220506
002030,-0.32,-0.32,0.0,17.04,28.98,21.54,20220506
002310,0.0,-0.79,-1.89,-12.48,-3.39,-19.2,20220506
267850,-1.36,-1.36,-5.21,1.11,-7.38,-20.52,20220506
020560,1.02,-2.22,-13.73,0.25,-9.38,32.44,20220506
143160,-0.58,-0.58,2.19,12.01,-3.21,-7.73,20220506
054800,-2.02,-0.41,-2.02,-3.95,-6.9,-10.0,20220506
332370,0.35,5.19,-2.41,5.32,11.08,1.31,20220506
122900,0.0,0.93,0.0,6.37,-1.36,0.0,20220506
339950,-1.27,-3.42,-14.7,-6.19,-24.18,11.89,20220506
289010,-0.65,-0.16,-12.57,-7.83,-12.57,-26.71,20220506
214430,-1.74,-0.25,-2.71,7.63,16.52,-5.5,20220506
068940,0.14,2.9,0.71,-3.4,34.98,-6.58,20220506
010780,-2.45,-3.36,-7.99,6.15,12.36,-19.31,20220506
069920,-3.66,-10.73,5.99,208.89,145.71,151.42,20220506
059100,-1.46,0.54,7.85,13.8,4.65,-17.56,20220506
149010,-2.39,-6.12,-6.02,14.23,52.3,58.2,20220506
262840,-1.12,-2.32,-6.45,-11.32,-8.39,-34.2,20220506
052460,-1.99,3.71,-6.37,-18.8,-18.16,-48.65,20220506
